#, type: Wavelet, uMax: 37289.47137978341, nMax: 1023, ellMax: 16
#, n, l, m, f
924.0,12.0,12.0,1.277831180107414e-16
166.0,8.0,4.0,5.535869830366148e-11
30.0,14.0,4.0,7.641920354835657e-14
889.0,16.0,8.0,-1.4623154771401146e-15
585.0,0.0,0.0,-3.5902679154074023e-13
574.0,12.0,0.0,2.163098676802047e-13
918.0,16.0,8.0,2.114321371553046e-15
862.0,6.0,0.0,3.5034347881638404e-15
274.0,0.0,0.0,-8.146504775585828e-11
987.0,2.0,0.0,2.6878711534829272e-15
697.0,14.0,12.0,-1.928929847105003e-13
525.0,4.0,4.0,8.136900548418955e-14
267.0,16.0,4.0,3.144395188851162e-16
1020.0,8.0,4.0,-5.986500891070642e-16
195.0,6.0,0.0,-4.257898510907805e-13
454.0,14.0,8.0,1.2839690203124047e-15
893.0,10.0,0.0,6.552873982083854e-16
206.0,14.0,8.0,4.593277106936508e-14
226.0,10.0,0.0,-7.465176349830418e-14
788.0,14.0,12.0,4.931959631606146e-15
935.0,16.0,16.0,-2.786273245103487e-15
774.0,6.0,0.0,-3.011907949127281e-14
17.0,10.0,0.0,5.543428054438397e-11
11.0,16.0,4.0,-7.039691194045188e-12
838.0,16.0,4.0,1.0989028056487979e-14
761.0,8.0,0.0,-1.5009888762162998e-14
495.0,16.0,4.0,-4.000313063611865e-15
1006.0,8.0,8.0,3.128978939786701e-17
325.0,14.0,8.0,3.9833965756262426e-14
307.0,14.0,4.0,3.8031710628225104e-13
200.0,14.0,4.0,-4.718774763426359e-14
771.0,12.0,12.0,-1.0286589913013477e-14
87.0,12.0,0.0,-4.328991909361092e-12
60.0,12.0,12.0,1.2554840288122733e-13
121.0,12.0,4.0,-8.182147322922576e-15
895.0,0.0,0.0,1.1195541194820756e-16
497.0,8.0,0.0,4.917232522285039e-15
298.0,10.0,8.0,-8.509938104955217e-12
192.0,16.0,12.0,-8.485035037665866e-13
777.0,12.0,4.0,-2.9524837633187615e-14
441.0,0.0,0.0,4.705409848469678e-14
970.0,14.0,8.0,-4.546587715849817e-16
457.0,16.0,8.0,7.307651000618318e-15
439.0,0.0,0.0,1.9241848216286573e-14
469.0,4.0,0.0,5.021531719086823e-15
547.0,2.0,0.0,4.3706863392916014e-12
587.0,14.0,8.0,-3.7997101868636124e-14
917.0,14.0,4.0,-1.733252997362197e-15
935.0,6.0,4.0,2.068597531111637e-15
377.0,16.0,0.0,-2.526362259735365e-14
575.0,10.0,0.0,1.1631461314535389e-12
936.0,16.0,8.0,-1.6906508344343337e-15
293.0,14.0,12.0,5.997206163953241e-13
556.0,6.0,0.0,-3.071347301716614e-12
638.0,10.0,8.0,3.5010644915110054e-12
851.0,8.0,0.0,1.7000377334445197e-15
706.0,8.0,8.0,-4.3393559507991593e-13
635.0,12.0,4.0,2.9440742676287145e-12
481.0,0.0,0.0,3.0832368555626438e-15
