#, type: Wavelet, uMax: 37289.47137978341, nMax: 1023, ellMax: 16
#, n, l, m, f
352.0,10.0,2.0,-1.8424831847423716e-12
585.0,0.0,0.0,9.157698545050274e-11
574.0,12.0,0.0,-4.9164640232829065e-14
862.0,6.0,0.0,-2.9640451087655e-13
317.0,12.0,6.0,6.799003245084663e-12
987.0,2.0,0.0,-3.6142470014374076e-15
657.0,16.0,14.0,6.572670302730462e-14
270.0,6.0,6.0,-1.0482551679818158e-12
924.0,12.0,6.0,7.145742535316488e-15
525.0,4.0,4.0,-1.2972446398371512e-12
267.0,16.0,4.0,-1.0401489312384717e-17
417.0,16.0,14.0,1.0460421572507642e-13
1020.0,8.0,4.0,-4.490569534572318e-15
3.0,14.0,2.0,2.2137158783134222e-11
697.0,14.0,6.0,-1.114897434133297e-13
795.0,4.0,2.0,1.543065245408255e-14
788.0,14.0,12.0,-5.747518818950464e-14
859.0,10.0,2.0,7.790265934296456e-13
908.0,4.0,2.0,-5.3963940835077503e-14
504.0,14.0,2.0,2.4222512582802383e-14
942.0,10.0,6.0,-1.8487786480958813e-14
35.0,14.0,2.0,-1.9038116818054543e-13
838.0,16.0,4.0,1.4874485976716187e-14
954.0,6.0,6.0,6.997270034786085e-15
761.0,8.0,0.0,6.751224009230453e-14
650.0,4.0,2.0,-2.5372774290518753e-11
486.0,10.0,6.0,1.1537407342915684e-14
71.0,16.0,14.0,-3.7035074145324514e-16
593.0,10.0,10.0,-3.232791330023259e-13
478.0,10.0,6.0,2.3612116007661453e-14
521.0,16.0,14.0,-1.5256845213684859e-16
968.0,10.0,10.0,1.069650117783771e-14
933.0,10.0,2.0,-1.2977536257913328e-14
437.0,6.0,6.0,4.157645464244247e-14
200.0,14.0,4.0,-8.405571005122386e-13
833.0,12.0,2.0,-3.0782652000284796e-14
497.0,8.0,0.0,1.1386093037956444e-14
771.0,12.0,6.0,5.4537280457109753e-14
970.0,14.0,8.0,-7.486332836082983e-15
457.0,16.0,8.0,-2.025512680244268e-14
388.0,12.0,2.0,1.6012913502479606e-13
57.0,14.0,14.0,1.3311337211406494e-14
356.0,4.0,2.0,8.149399991559173e-13
60.0,12.0,6.0,-1.558468644406756e-12
1022.0,12.0,2.0,4.535431635197605e-15
12.0,16.0,2.0,-8.358563105443899e-12
192.0,16.0,6.0,1.464297349777119e-13
917.0,14.0,4.0,8.66025282128631e-15
935.0,6.0,4.0,3.989240696982214e-15
575.0,10.0,0.0,1.3291277714979806e-12
293.0,14.0,12.0,2.3808688303011556e-14
556.0,6.0,0.0,6.8931337687150675e-12
638.0,10.0,8.0,8.895500381714853e-13
208.0,16.0,2.0,-1.5676562486216037e-13
706.0,8.0,8.0,8.63200354418878e-13
635.0,12.0,4.0,-2.4272237229418106e-12
299.0,14.0,14.0,-2.0995162742858032e-14
694.0,10.0,8.0,-6.8537849793469e-13
773.0,16.0,10.0,-6.839824813176565e-14
565.0,16.0,2.0,8.332606901845299e-16
962.0,14.0,10.0,6.925957116500775e-14
377.0,2.0,2.0,-2.2952829372019863e-13
1018.0,6.0,6.0,-5.815285495917926e-15
953.0,14.0,0.0,1.8578716683460467e-15
10.0,2.0,0.0,-5.725930835770816e-9
827.0,14.0,14.0,-7.20429506627773e-14
600.0,14.0,0.0,7.93228674093502e-15
973.0,8.0,8.0,1.5493385995792255e-14
539.0,6.0,2.0,-2.13445653827399e-12
721.0,10.0,0.0,-4.4856303077613677e-13
605.0,10.0,10.0,-7.483098136778619e-13
152.0,14.0,10.0,-1.1498331113770837e-12
794.0,12.0,2.0,1.5727403438370176e-14
803.0,10.0,2.0,3.2736941379677374e-14
900.0,16.0,8.0,1.9258288708283412e-14
1014.0,10.0,6.0,-2.2461371618740286e-15
750.0,12.0,4.0,2.132069774654598e-13
731.0,12.0,2.0,-6.149116610526872e-13
133.0,14.0,2.0,-1.145509889524701e-16
798.0,8.0,0.0,1.0464304998267363e-13
334.0,8.0,4.0,-2.327594167760449e-12
1020.0,12.0,8.0,-1.6933453735256065e-14
