#, type: Wavelet, uMax: 37289.47137978341, nMax: 1023, ellMax: 16
#, n, l, m, f
352.0,10.0,2.0,2.17084237263798e-9
585.0,0.0,0.0,8.58032191150917e-6
574.0,12.0,0.0,-1.2013369984236524e-7
862.0,6.0,0.0,1.1151956583689013e-11
317.0,12.0,6.0,-1.0046063683932055e-8
987.0,2.0,0.0,-3.6538426665683905e-12
657.0,16.0,14.0,-1.0160358048196427e-9
270.0,6.0,6.0,-9.062751959155977e-7
924.0,12.0,6.0,-8.982170387413765e-12
525.0,4.0,4.0,-2.6074211795364527e-7
267.0,16.0,4.0,1.4847357798132303e-12
417.0,16.0,14.0,2.27669607231137e-10
1020.0,8.0,4.0,4.321029229691626e-12
3.0,14.0,2.0,8.18983168441491e-10
697.0,14.0,6.0,3.7377742203019545e-10
795.0,4.0,2.0,-1.8558898537804832e-10
788.0,14.0,12.0,6.533141983701397e-11
859.0,10.0,2.0,6.091511384723002e-11
908.0,4.0,2.0,2.2076331902605446e-11
504.0,14.0,2.0,1.2394586643726722e-11
942.0,10.0,6.0,5.842552436437322e-12
35.0,14.0,2.0,-2.77010461491335e-7
838.0,16.0,4.0,1.0410366828208886e-10
954.0,6.0,6.0,1.707166242674699e-12
761.0,8.0,0.0,-2.0622205681708388e-10
650.0,4.0,2.0,-8.208405284854914e-10
486.0,10.0,6.0,1.4526850854489856e-11
71.0,16.0,14.0,-7.28910756365102e-9
593.0,10.0,10.0,-4.526086891337844e-8
478.0,10.0,6.0,-2.3280628041084843e-11
521.0,16.0,14.0,5.809027012256785e-12
968.0,10.0,10.0,-1.6424949831581498e-11
933.0,10.0,2.0,-2.1507638168668336e-11
437.0,6.0,6.0,-2.2333952099276783e-10
200.0,14.0,4.0,7.588335886446137e-11
833.0,12.0,2.0,1.395131303809644e-11
497.0,8.0,0.0,2.1087071211586362e-11
771.0,12.0,6.0,-1.029570053195461e-12
970.0,14.0,8.0,-5.167056906180665e-12
457.0,16.0,8.0,-6.482221220600794e-11
388.0,12.0,2.0,8.219060439049036e-10
57.0,14.0,14.0,9.086999763658063e-10
356.0,4.0,2.0,-6.645151124951293e-10
60.0,12.0,6.0,5.801903495828488e-10
1022.0,12.0,2.0,5.126193781024321e-12
12.0,16.0,2.0,1.1970155367022568e-9
