#, type: Wavelet, uMax: 37289.47137978341, nMax: 1023, ellMax: 16
#, n, l, m, f
924.0,12.0,12.0,1.0395979352519935e-12
166.0,8.0,4.0,1.4285027554651445e-9
30.0,14.0,4.0,9.184514299194961e-11
889.0,16.0,8.0,-2.838100377295484e-12
585.0,0.0,0.0,1.844751646567198e-5
574.0,12.0,0.0,-1.2746045911435355e-9
918.0,16.0,8.0,2.237720499112005e-12
862.0,6.0,0.0,-4.0568447117635226e-11
274.0,0.0,0.0,-1.5015216234386683e-5
987.0,2.0,0.0,7.198370756634237e-12
697.0,14.0,12.0,2.3300835678400766e-9
525.0,4.0,4.0,2.466228335681967e-10
267.0,16.0,4.0,4.798500434517316e-13
1020.0,8.0,4.0,-3.552673572358699e-13
195.0,6.0,0.0,-1.4323526928677137e-9
454.0,14.0,8.0,-6.927453214666299e-12
893.0,10.0,0.0,5.05374782129192e-11
206.0,14.0,8.0,-5.481647662674387e-11
226.0,10.0,0.0,-1.298708744034854e-10
788.0,14.0,12.0,-1.9717089444045058e-11
935.0,16.0,16.0,-3.3375876997802915e-12
774.0,6.0,0.0,-2.8138307466511827e-10
17.0,10.0,0.0,-1.287702529269374e-7
11.0,16.0,4.0,-6.616800703730332e-9
838.0,16.0,4.0,-2.408056336767429e-12
761.0,8.0,0.0,3.697687113519807e-10
495.0,16.0,4.0,-1.4067826938621701e-12
1006.0,8.0,8.0,2.2625417822352373e-12
325.0,14.0,8.0,-5.481005489327869e-9
307.0,14.0,4.0,4.283342507298245e-9
200.0,14.0,4.0,2.9227522592619855e-10
771.0,12.0,12.0,4.314214672866382e-11
87.0,12.0,0.0,7.068198703971547e-8
60.0,12.0,12.0,1.0363720950154105e-10
121.0,12.0,4.0,1.330172369722122e-12
895.0,0.0,0.0,7.703148414793458e-12
497.0,8.0,0.0,9.703993857027409e-14
298.0,10.0,8.0,-2.40217798852422e-8
192.0,16.0,12.0,-1.7710162703176883e-10
777.0,12.0,4.0,-2.035482116744777e-11
441.0,0.0,0.0,2.0066596255724942e-11
970.0,14.0,8.0,-4.1959133149543393e-13
457.0,16.0,8.0,7.699945928183841e-12
439.0,0.0,0.0,5.8890429211981884e-12
469.0,4.0,0.0,4.682583551334228e-11
547.0,2.0,0.0,-6.873658467422962e-6
587.0,14.0,8.0,2.2715559066037248e-10
917.0,14.0,4.0,-2.4400675621205922e-12
935.0,6.0,4.0,2.404391676215683e-12
377.0,16.0,0.0,1.095455880594391e-9
575.0,10.0,0.0,-4.285053597868037e-9
936.0,16.0,8.0,-1.9116910587024943e-12
293.0,14.0,12.0,5.463917122435084e-10
556.0,6.0,0.0,1.5682893538026735e-7
638.0,10.0,8.0,1.2893502594650722e-8
851.0,8.0,0.0,5.650518222980289e-11
706.0,8.0,8.0,-1.1485533732663268e-10
635.0,12.0,4.0,4.560500553594208e-9
481.0,0.0,0.0,-6.011770663581543e-12
383.0,8.0,4.0,7.249572601648637e-11
694.0,10.0,8.0,-1.1101043318081744e-10
28.0,8.0,8.0,7.23891514388416e-10
761.0,16.0,4.0,2.8154613040932293e-10
401.0,0.0,0.0,2.0712697909796003e-10
712.0,4.0,0.0,4.782608221748214e-9
406.0,2.0,0.0,5.368639641175432e-12
166.0,12.0,8.0,1.3171991677398101e-8
953.0,14.0,0.0,-1.4107483955870824e-11
83.0,8.0,4.0,8.336774483541812e-9
10.0,2.0,0.0,9.121109123516456e-6
349.0,16.0,8.0,-3.2390950357784837e-10
600.0,14.0,0.0,2.2148105712888847e-10
815.0,4.0,0.0,-4.114061795507035e-11
973.0,8.0,8.0,-4.384881027710026e-13
721.0,10.0,0.0,-7.80147530752059e-10
99.0,0.0,0.0,1.980061660764141e-9
876.0,14.0,8.0,-1.9839870392346606e-12
259.0,16.0,0.0,-2.0150714675616323e-11
363.0,16.0,16.0,-4.836497094904603e-10
784.0,14.0,4.0,-1.0459565930714683e-11
497.0,16.0,4.0,4.515991293293023e-13
246.0,10.0,4.0,1.0581437479856107e-11
900.0,16.0,8.0,-5.815558087496316e-13
750.0,12.0,4.0,3.369495656399956e-11
798.0,8.0,0.0,2.4653377224639054e-10
334.0,8.0,4.0,1.0907987687637976e-8
1020.0,12.0,8.0,-3.538653477265252e-13
889.0,10.0,8.0,3.787750494141717e-12
351.0,4.0,4.0,1.7103159659335462e-9
645.0,2.0,0.0,-2.4672352198776217e-8
627.0,8.0,4.0,-4.2978209374802014e-8
918.0,10.0,8.0,-2.9833208310464406e-12
380.0,8.0,8.0,5.26309355343751e-11
544.0,12.0,0.0,-2.4858663503952462e-12
364.0,12.0,0.0,-3.2026022301080024e-9
982.0,14.0,0.0,1.9154572043423527e-11
155.0,16.0,0.0,1.0010868335164949e-8
825.0,16.0,0.0,-9.877360182328182e-11
940.0,12.0,0.0,2.4482893914486875e-11
510.0,0.0,0.0,2.7953883189896076e-12
92.0,4.0,4.0,5.299214218543332e-9
796.0,16.0,16.0,-2.730536581977146e-11
752.0,16.0,12.0,7.6237256362504e-11
267.0,10.0,4.0,-6.726998514671801e-12
1004.0,4.0,4.0,2.0031761599785053e-12
576.0,6.0,0.0,3.0048274795829084e-7
851.0,16.0,4.0,4.122211009484606e-13
718.0,12.0,0.0,-2.328247698038163e-10
607.0,12.0,0.0,-9.861266857659608e-9
3.0,8.0,0.0,4.7552168527225337e-8
578.0,14.0,12.0,5.0129127815255285e-11
310.0,14.0,4.0,3.315182981936866e-9
946.0,0.0,0.0,1.4517415442325326e-12
813.0,14.0,4.0,4.558428589698628e-12
781.0,6.0,0.0,-1.9663698643861057e-10
18.0,4.0,4.0,-2.1986209222527435e-5
543.0,2.0,0.0,-8.518119179943585e-6
400.0,12.0,12.0,-5.773002164447818e-11
684.0,16.0,8.0,-3.2589312788426647e-10
113.0,12.0,12.0,8.336337636436442e-11
504.0,8.0,0.0,-1.9966253652547132e-11
722.0,14.0,4.0,1.1336308489260063e-11
489.0,16.0,16.0,-5.562319097750882e-12
280.0,12.0,0.0,-3.929760801436779e-10
11.0,10.0,4.0,2.827900668554112e-8
772.0,14.0,12.0,-9.575308291134269e-12
838.0,10.0,4.0,4.050407941286014e-12
35.0,8.0,0.0,3.838532600112111e-6
381.0,16.0,12.0,-1.88867802711858e-10
363.0,6.0,4.0,-1.4573953192910692e-10
519.0,12.0,12.0,-4.793568780871147e-14
663.0,14.0,12.0,-6.874082002475771e-10
584.0,16.0,0.0,3.538201863008865e-11
495.0,10.0,4.0,1.7821503111906969e-12
387.0,12.0,4.0,-9.924833157279754e-12
374.0,12.0,0.0,2.6738947204658504e-9
926.0,2.0,0.0,4.528895340770984e-12
1.0,14.0,12.0,-2.020571170871902e-7
991.0,14.0,8.0,5.153094976753239e-13
789.0,14.0,12.0,-1.7071996765544866e-11
76.0,0.0,0.0,9.792818122884714e-5
715.0,14.0,0.0,-1.174221545572441e-10
798.0,16.0,4.0,2.5547001720042938e-11
184.0,16.0,12.0,-7.667928274169416e-10
137.0,16.0,12.0,-2.358839519213038e-12
861.0,8.0,0.0,-3.4996620348698164e-11
555.0,12.0,0.0,-3.901114466322653e-11
167.0,0.0,0.0,5.2381871715634375e-8
877.0,2.0,0.0,-3.5462268012680773e-12
871.0,8.0,8.0,6.731196347039391e-12
505.0,2.0,0.0,-1.2317946858901909e-11
652.0,8.0,4.0,1.0325684450185344e-7
125.0,14.0,0.0,-2.6911084471580427e-10
499.0,12.0,4.0,2.339400760023083e-12
599.0,16.0,8.0,6.240924797590203e-12
796.0,6.0,4.0,6.673167606543303e-12
285.0,4.0,4.0,3.598740259699881e-7
457.0,10.0,8.0,-1.0267034434561223e-11
682.0,2.0,0.0,-6.893612108781114e-9
238.0,12.0,0.0,-1.001387104887653e-10
770.0,12.0,12.0,5.064488577769876e-11
383.0,12.0,8.0,-2.1043380254296128e-11
58.0,2.0,0.0,9.635746321460572e-10
100.0,14.0,0.0,6.33756884228682e-9
755.0,16.0,0.0,3.5641496969143477e-10
343.0,16.0,0.0,1.1270494772917961e-9
70.0,8.0,4.0,2.1049218897791645e-7
778.0,16.0,12.0,4.272930554463228e-11
875.0,16.0,16.0,3.993204537252711e-12
84.0,12.0,12.0,1.0150950060292646e-8
385.0,2.0,0.0,-2.3414855608184573e-10
377.0,10.0,0.0,2.9891192509875216e-9
3.0,16.0,4.0,-2.265003977562873e-9
346.0,4.0,0.0,-3.5681320879711726e-9
936.0,10.0,8.0,2.549059232430779e-12
83.0,12.0,8.0,2.9385576297735025e-8
489.0,6.0,4.0,4.007100985590857e-12
530.0,14.0,12.0,5.87299002887048e-10
531.0,4.0,0.0,-2.195839749929209e-7
561.0,0.0,0.0,7.3597339615533944e-6
465.0,12.0,4.0,-3.89389769540227e-12
504.0,16.0,4.0,3.0984885656404724e-12
898.0,16.0,12.0,-1.488714828789938e-12
108.0,8.0,8.0,1.7334989896574092e-10
571.0,8.0,0.0,7.459356893034844e-8
932.0,8.0,8.0,-2.80768568536458e-12
247.0,14.0,0.0,8.147396745118468e-11
997.0,16.0,0.0,-4.540306841816449e-12
419.0,4.0,4.0,-1.1147245403085372e-11
41.0,12.0,4.0,6.552074372624033e-8
761.0,10.0,4.0,3.449180147190995e-11
35.0,16.0,4.0,1.802833349856089e-10
662.0,16.0,8.0,-4.5447793600103813e-10
334.0,12.0,8.0,3.1713594460304747e-9
708.0,12.0,12.0,1.7956588509689883e-10
339.0,12.0,4.0,-8.04342266182782e-10
236.0,14.0,8.0,4.711070711845165e-12
349.0,10.0,8.0,-1.39685478221112e-10
529.0,14.0,0.0,2.01224484471302e-13
333.0,14.0,4.0,-2.2203868829214784e-9
627.0,12.0,8.0,-1.2615786000668656e-9
861.0,16.0,4.0,3.6013585958666123e-12
998.0,16.0,12.0,7.871366087798302e-13
775.0,16.0,8.0,1.655914079889433e-11
259.0,10.0,0.0,-7.31624149593849e-11
511.0,8.0,0.0,1.786283011989742e-11
230.0,12.0,4.0,1.1287785162593314e-11
397.0,8.0,0.0,6.581606714183736e-10
409.0,8.0,8.0,3.5846946375085584e-11
497.0,10.0,4.0,-3.919690489220373e-13
187.0,6.0,0.0,1.1325159805763197e-8
900.0,10.0,8.0,7.756601289788333e-13
646.0,16.0,16.0,-2.7992483704691233e-11
133.0,8.0,0.0,1.4094504790749271e-9
185.0,8.0,4.0,-5.789789379349884e-10
218.0,12.0,0.0,-2.4783436585923124e-10
165.0,14.0,0.0,-3.0105057765864174e-8
254.0,14.0,0.0,1.727209236615871e-11
82.0,14.0,4.0,-4.615663426584557e-8
875.0,6.0,4.0,-2.9181446792439994e-12
416.0,16.0,0.0,7.379342863089386e-11
357.0,16.0,8.0,-6.531045874971332e-10
525.0,0.0,0.0,-4.6299096984030316e-6
872.0,6.0,0.0,-3.6118499517496256e-11
155.0,10.0,0.0,4.1230969747330526e-8
825.0,10.0,0.0,-9.676559284726762e-11
805.0,12.0,4.0,1.1198394742133276e-11
851.0,10.0,4.0,3.4378779524883155e-12
233.0,14.0,8.0,1.521341815349392e-11
571.0,16.0,4.0,8.209290386637305e-13
802.0,8.0,4.0,-4.269820451356376e-12
906.0,12.0,0.0,-1.74451590021575e-11
737.0,14.0,0.0,-9.397040798048424e-11
881.0,4.0,4.0,-9.142826708667703e-13
425.0,2.0,0.0,1.166596077977525e-10
634.0,8.0,8.0,1.0690927784907633e-8
237.0,12.0,4.0,4.13771147311849e-12
941.0,12.0,12.0,-2.7770141911675505e-12
220.0,2.0,0.0,1.2175579322339036e-10
308.0,2.0,0.0,8.707066188345105e-6
999.0,14.0,12.0,-1.0939942652392033e-12
1005.0,6.0,0.0,-9.227594320047304e-12
196.0,16.0,8.0,1.502727287024479e-10
103.0,8.0,4.0,1.0922934721612207e-10
684.0,10.0,8.0,-1.6053663917126622e-10
1023.0,16.0,12.0,-7.282771917256309e-13
188.0,4.0,0.0,1.0830816899825772e-8
652.0,12.0,8.0,-5.42204550486005e-9
520.0,14.0,12.0,-1.0784436685079062e-12
590.0,16.0,0.0,8.728860188282394e-11
235.0,4.0,0.0,1.0266184381833469e-10
205.0,16.0,8.0,5.692513449751579e-11
612.0,2.0,0.0,4.909263335112346e-6
142.0,12.0,4.0,-1.8170622898038167e-9
787.0,8.0,8.0,-1.7466828534470342e-11
513.0,12.0,0.0,-6.096725410278275e-12
584.0,10.0,0.0,-9.856949119162826e-9
830.0,6.0,0.0,-2.4814900422731428e-11
